"COD","CODINTEGR","TITULO","NIVEL","TITABREV","PADRE","NOTA1","NOTA2","NOTA3","VALORNOTA","REFERENCIA","FECHA_NOTA"
"651235","K651235","Other ships insurance services",6,"","65123","This subcategory includes:
- underwriting services of insurance policies, other than for third part liability, which cover risks relating to the use of:
  . passenger and freight vessels, whether operating on oceans, coastal waterways or inland waterways","","","","",
"651236","K651236","Freight insurance services",6,"","65123","This subcategory includes:
- underwriting services of insurance policies which provide coverage, additional to that provided by transport companies, for risks of damage to or loss of freight","","","","",
"65124","K65124","Fire and other damage to property insurance services",5,"","6512","This category includes:
- underwriting services of insurance policies which cover risks of damage to or loss of property excluding that covered in subcategory 65.12.2 (Motor vehicle insurance services), 65.12.3 (Marine, aviation, and other transport insur","","","","",
"651241","K651241","Fire damage to property insurance services",6,"","65124","This subcategory includes:
- underwriting services of insurance policies which cover risks of damage to or loss of property","","This subcategory excludes:
- services covered in subcategory 65.12.2 (Motor vehicle insurance services), 65.12.3 (Marine, aviation, and other transport insurance services; Freight insurance services)","","",
"651249","K651249","Other damage to property insurance services",6,"","65124","This subcategory includes:
- underwriting services of insurance policies which cover risks of damage to or loss of property such as theft, explosion, storm, hail, frost, other natural forces, radioactive contamination and land subsidence
- boiler and mach","","","","",
"65125","K65125","General liability insurance services",5,"","6512","","","","","",
"651250","K651250","General liability insurance services",6,"","65125","This subcategory includes:
- underwriting services of insurance policies which cover risks of all types of liability including liability for defective products, bodily injury, property damage, pollution, malpractice etc.","","This subcategory excludes:
- liability covered in subcategory 65.12.21 (motor vehicle liability insurance services), 65.12.3 (marine, aviation and other transport liability insurance services) and 65.12.4 (property liability insurance services)","","",
"65126","K65126","Credit and suretyship insurance services",5,"","6512","","","","","",
"651261","K651261","Credit insurance services",6,"","65126","This subcategory includes:
- underwriting services of insurance policies which cover risks of excessive credit losses because of debtor insolvency

Included are export credits, instalment credits, mortgages, agricultural credits etc.","","","","",
"651262","K651262","Suretyship insurance services",6,"","65126","This subcategory includes:
- underwriting services of insurance policies which cover risks of non-performance or failure to satisfy a contractual financial obligation by a party to a contract or agreement","","","","",
"65127","K65127","Travelling and assistance, legal expenses and miscellaneous financial loss insurance services",5,"","6512","","","","","",
"651271","K651271","Travelling and assistance insurance services",6,"","65127","This subcategory includes:
- underwriting services of insurance policies which provide protection for travel related expenses (typically provided in a package), such as:
  . trip cancellation, interruption or delay
  . lost, delayed or damaged luggage
  .","","This subcategory excludes:
- motor vehicle insurance services, see 65.12.2","","",
"651272","K651272","Legal expenses insurance services",6,"","65127","This subcategory includes:
- underwriting services of policies covering legal expenses and litigation costs","","","","",
