"COD","CODINTEGR","TITULO","TITABREV","NIVEL","PADRE","NOTA1","NOTA2","NOTA3","VALORNOTA","REFERENCIA","NOMBRE"
"09321","09321","EQUIPO PARA DEPORTE (TANTO AL AIRE LIBRE COMO EN LUGARES CUBIERTOS) ","",4,"0932","- 	Equipo para el deporte, la gimnasia y la educación física tales como pelotas de tenis, de ping-pong, volantes de bádminton, balones, raquetas, palos, palos de golf; patines de cualquier tipo, pesas, discos, jabalinas, sables,  extensores y otros equipos de musculación (barras, mancuernas, bloqueador de disco...).
- 	Ropa deportiva utilizada exclusivamente para actividades deportivas (trajes de esquí, golf, equitación...), ropa y trajes de triatlón.
- 	Zapato para deporte como zapatos de bolera, botas de fútbol o baloncesto, zapatos de golf, zapatillas con clavos, botas de esquí, zapatos con patines incluidos. 
- 	Compra de tablas de esquí y snowboard.
- 	Protectores para la cabeza o para otras partes como los usados en hockey, béisbol, cricket, fútbol americano, boxeo, ciclismo, etc.
- 	Otros elementos protectores, como chalecos salvavidas, guantes de boxeo, gafas submarinas, cinturones, protege tibias, espinilleras, rodilleras, coderas, hombreras, gafas protectoras, almohadillas de criquet, etc. 
- 	Armas de fuego y munición para caza y deporte, cañas y equipo de pesca. Ropa de camuflaje específica para practicar la caza.
- 	Gorro de piscina. Accesorios para natación como corcho, guantes, aletas, etc.
- 	Paracaídas y otros equipos de paracaidismo.
- 	Dispositivos con GPS para uso deportivo.","Excluye:
- 	Cascos protectores para motociclistas y ciclistas (07.2.1.3).
- 	Reparación y limpieza de equipos para el deporte (09.3.2.3).
- 	Ropa y calzado deportivo que puede usarse habitualmente (chándal, zapatillas de correr, etc.) (Grupo 03).","Trimestral","SI","","AYUDACOD_COICOP16"
"09322","09322","EQUIPO PARA  ACAMPADA Y OCIO AL AIRE LIBRE ","",4,"0932","- 	Equipos de acampada, como tiendas de campaña y accesorios, sacos de dormir, mochilas, colchones de aire y bombas de inflar, sillas y mesas de camping, hornillos de acampada y barbacoas y otros accesorios relacionados con la acampada.
- 	Botes, balsas y piscinas inflables para niños y otros equipos para la playa.
- 	Equipo para la playa y para los juegos al aire libre como bolos, cricket, frisbee, etc.
- 	Cama elástica.
- 	WC portátil.
- 	Cartucho gas butano; camping gas en bombona.","Excluye:
- 	Reparación y limpieza de equipo para acampar y ocio al aire libre (09.3.2.3).","Trimestral","SI","","AYUDACOD_COICOP16"
"10222","10222","FORMACIÓN PROFESIONAL DE GRADO MEDIO, FORMACIÓN PROFESIONAL BÁSICA Y OTRAS ENSEÑANZAS SECUNDARIAS PROFESIONALES (PARTE DEL NIVEL 3: GRUPOS 33 a 38 CNED-P-2014)","",4,"1022","En el epígrafe 10.2 se especifican los servicios y los conceptos que se incluyen y excluyen en este código, relativos a las enseñanzas regladas siguientes:
- 	Ciclos Formativos de Grado Medio de Formación Profesional.
- 	Ciclos Formativos de Artes Plásticas y Diseño.
- 	Enseñanzas Deportivas de Grado Medio.
- 	Programas de formación para la Escala Básica del Cuerpo Nacional de Policía, Guardia Civil, Mozos de Escuadra, Ertzaintza, Policía Local, etc.
- 	Enseñanzas Profesionales de Música y Danza y similares.
- 	Enseñanzas de la Escuela Oficial de Idiomas (nivel básico, intermedio y avanzado). Tasas de exámenes para certificados oficiales de idiomas (TOEIC, First, Advanced...).
- 	Programas de Cualificación Profesional Inicial (PCPI) y similares.
- 	Certificados de Profesionalidad de Nivel 2 y similares.
Formación Profesional Básica.","Excluye:
- 	Enseñanzas elementales de Música y Danza (10.1.2.1).
- 	Academias, distintas de la Escuela Oficial de Idiomas, para preparar los certificados oficiales de idiomas: si la persona está estudiando algún tipo de enseñanza reglada iría al código de enseñanza no reglada del nivel correspondiente; si la persona no está estudiando, iría al 10.4.0.0.","Último Recibo","SI","","AYUDACOD_COICOP16"
"10223","10223","EDUCACIÓN POSTSECUNDARIA NO SUPERIOR (NIVEL 4 CNED-P-2014) ","",4,"1022","En el epígrafe 10.2 se especifican los servicios y los conceptos que se incluyen y excluyen en este código, relativos a las enseñanzas regladas siguientes:
- 	Certificados de Profesionalidad de Nivel 3.
- 	Títulos propios que conceden las universidades, que requieren el título de Bachiller y tienen una duración de al menos un semestre pero menos de 2 años.","","Último Recibo","SI","","AYUDACOD_COICOP16"
"10224","10224","ENSEÑANZAS NO REGLADAS RELACIONADAS CON BACHILLERATO ","",4,"1022","En el epígrafe 10.2 se especifican los servicios y los conceptos que se incluyen y excluyen en este código, relativos a las enseñanzas no regladas del nivel educativo especificado en el código 10.2.2.1.","","Último Recibo","SI","","AYUDACOD_COICOP16"
"10225","10225","ENSEÑANZAS NO REGLADAS RELACIONADAS CON FORMACIÓN PROFESIONAL DE GRADO MEDIO Y SIMILARES","",4,"1022","En el epígrafe 10.2 se especifican los servicios y los conceptos que se incluyen y excluyen en este código, relativos a las enseñanzas no regladas del nivel educativo especificado en el código 10.2.2.2.","","Último Recibo","SI","","AYUDACOD_COICOP16"
"103","103","EDUCACIÓN SUPERIOR (NIVELES 5, 6, 7 y 8 CNED-P-2014)","",2,"10","Se incluyen en este epígrafe, en los códigos correspondientes a enseñanzas regladas, los pagos realizados por servicios de enseñanza, incluidas las clases de apoyo y las enseñanzas cursadas a distancia, prestados por centros de Educación Superior.

También se incluyen en este epígrafe, en los códigos de enseñanzas no regladas:
¿	Las clases de apoyo en academias, profesores particulares, etc. en concepto de apoyo a la educación reglada, para estudiantes de Educación Superior.
¿	Campamentos de idiomas y cursos de inmersión de idiomas, para estudiantes de Educación Superior, que llevan incorporado la enseñanza, el alojamiento y/o el transporte, en un único paquete. Si se pueden desglosar los gastos, en este epígrafe se anotaría únicamente lo correspondiente a la enseñanza de idiomas.

Los pagos pueden realizarse en concepto de:
¿	Matrícula, pagos por inscripción y cualquier otro pago que se realice de forma no periódica al centro, siempre que no exista la posibilidad de ser recuperados en una posterior devolución (así, los pagos por reserva de plaza o similares que posteriormente se deduzcan del recibo regular se anotarán junto con este recibo).
¿	Pagos regulares por los servicios especificados.","Excluye:
- 	Las actividades que quedan fuera del ámbito de la educación (deporte, etc.) realizadas por estudiantes de Educación Superior (incluso si se practican en el centro educativo, por ejemplo, en la universidad), que irían a servicios recreativos y deportivos (09.4.1.2).
- 	Campamentos de idiomas o cursos de inmersión de idiomas, para estudiantes de Educación Superior, cuando se pueden desglosar los gastos: el transporte iría al grupo 7; el alojamiento y manutención al 11.2.0.3; y el curso a los códigos de enseñanza no reglada de este epígrafe (11.3.0.4, 11.3.0.5 o 11.3.0.6).","","SI","","AYUDACOD_COICOP16"
"1030","1030","EDUCACIÓN SUPERIOR (NIVELES 5, 6, 7 y 8 CNED-P-2014)","",3,"103","","","","","","AYUDACOD_COICOP16"
"10301","10301","FORMACIÓN PROFESIONAL DE GRADO SUPERIOR Y OTRAS ENSEÑANZAS EQUIVALENTES (NIVEL 5 CNED-P-2014)","",4,"1030","En el epígrafe 10.3 se especifican los servicios y los conceptos que se incluyen y excluyen en este código, relativos a las enseñanzas regladas siguientes:
- 	Ciclos Formativos de Grado Superior de Formación Profesional.
- 	Ciclos Formativos de Grado Superior de Artes Plásticas y Diseño.
- 	Enseñanzas Deportivas de Grado Superior.
- 	Enseñanzas de la Escala de Suboficiales de la Guardia Civil.
- 	Enseñanza militar, Escala de Suboficiales de las Fuerzas Armadas. 
- 	Curso de especialización profesional para Técnicos Superiores.
- 	Títulos propios que conceden las universidades, que requieren el título de Bachiller y tienen una duración igual o superior a 2 años o 120 créditos ECTS.","","Último Recibo","SI","","AYUDACOD_COICOP16"
"10302","10302","GRADOS UNIVERSITARIOS DE 240 CRÉDITOS ECTS Y EQUIVALENTES (NIVEL 6 CNED-P-2014) ","",4,"1030","En el epígrafe 10.3 se especifican los servicios y los conceptos que se incluyen y excluyen en este código, relativos a las enseñanzas regladas siguientes:
- 	Grados universitarios de 240 créditos ECTS y equivalentes.
- 	Doble grado universitario (ambos de 240 créditos).
- 	Curso puente o créditos de Diplomatura a Grado universitario de 240 créditos ECTS.
- 	Grado en Ingeniería, cualquier especialidad.
- 	Diplomaturas universitarias, Ingenierías y Arquitecturas Técnicas.
- 	Estudios Superiores de Artes Plásticas, Diseño, Música y Danza.
- 	Enseñanzas de Conservación y Restauración de Bienes Culturales.
- 	Enseñanzas de Arte Dramático.
- 	Enseñanzas eclesiásticas equivalentes a Grado.
- 	Grado en Teología.
- 	Piloto de transporte de líneas aéreas tanto de avión como de helicóptero (estudios de aviación civil).
- 	Enseñanza militar, Escala de Oficiales de las Fuerzas Armadas, etc.
- 	Títulos propios universitarios de 6 meses o más y menos de 1 año (30 créditos ECTS o más y menos de 60), para los que se precisa una titulación universitaria.","","Último Recibo","SI","","AYUDACOD_COICOP16"
"11113","11113","CONSUMICIONES EN BARES Y CAFETERÍAS","",4,"1111","Servicios de alimentación suministrados por:
- 	Cafés, bares, bufés, salones de té, etc.
- 	Cafeterías y similares situados en teatros, cines, estadios deportivos, piscinas, polideportivos, museos y galerías de arte.
- 	Bares y cafeterías ubicados en hoteles, para comidas no incluidas en el precio del alojamiento.
- 	Aquellos que sirven bebidas junto con espectáculos (cabarets, cafés teatro¿).

Entre los que se distinguen:
- 	Café, infusiones y similares.
- 	Refrescos y otras bebidas no alcohólicas.
- 	Cerveza (con y sin alcohol) y vinos. 
- 	Otras bebidas alcohólicas (incluye combinaciones).
- 	Desayunos, comidas y cenas en cafés y bares, platos combinados, tapas, pinchos, raciones, sándwiches, hamburguesas, perritos calientes, helados¿","Excluye:
- 	Las consumiciones en discotecas y pubs (11.1.1.4).
- 	Menú del día en bares y cafeterías (11.1.1.1).","Bisemanal","SI","","AYUDACOD_COICOP16"
"11114","11114","CONSUMICIONES EN PUBS Y DISCOTECAS","",4,"1111","- 	Consumiciones en discotecas (y el precio de la entrada cuando no esté incluido el espectáculo, pero sí la consumición).
- 	Cotillones en discotecas.","Excluye:
- 	Las consumiciones en bares y restaurantes (11.1.1.3).
- 	Las entradas a discotecas cuando incluyen espectáculo (09.4.2.1).","Bisemanal","SI","","AYUDACOD_COICOP16"
"11115","11115","BANQUETES, CEREMONIAS Y OTRAS CELEBRACIONES ","",4,"1111","- 	Gastos efectuados en restaurantes, bares y cafeterías, con motivo de bodas, comuniones, celebraciones profesionales, cumpleaños, etc.
- 	Servicios de catering para celebraciones.","","Anual","SI","","AYUDACOD_COICOP16"
"11116","11116","SERVICIOS DE COMIDA RÁPIDA Y  COMIDA PARA LLEVAR ","",4,"1111","- 	Aperitivos y comidas en restaurantes o locales de comida rápida o fast food:
¿	Locales donde puede comprarse comida para llevar y también puede consumirse en el local, pero que no cuenta con la presencia de camareros ni servicio de mesa, aunque sí suele haber personal encargado de recoger y limpiar las mesas preparándolas para los nuevos comensales.
¿	Se trata de restaurantes como, McDonald's, Burguer King, Rodilla, 100 montaditos, mercado provenzal, McAuto, Auto King...
- 	Aperitivos y comidas en restaurantes o locales de comida para llevar o Take-away.
- 	Encargos de comida a domicilio en restaurantes, bares y cafeterías o los servicios de comida rápida (como Telepizza).
- 	Venta de productos alimenticios y bebidas para el consumo inmediato en quioscos, gasolineras, puestos de comida, furgonetas ambulantes (food truck), churrerías ambulantes y similares.
- 	Consumiciones realizadas en medios de transporte como: autobuses, trenes, barcos, aviones¿ cuando se pagan por separado.
- 	Alimentos suministrados por máquinas automáticas listos para consumir (sándwiches, cafés, helados, refrescos¿).","Excluye:
- 	Comida en restaurantes franquicia pero que no entran en la definición de fast food (p. ej.: Hollywood Foster, Tony Roma¿s, Ginos, Vip...) (11.1.1.2; si es menú del día iría al 11.1.1.1).
- 	Servicios de catering para celebraciones (11.1.1.5).","Bisemanal","SI","","AYUDACOD_COICOP16"
"1112","1112","COMEDORES","",3,"111","- 	Servicios de restauración de comedores de empresas, cantinas de oficinas y comedores en las escuelas, universidades y otros centros de enseñanza.
- 	Cantinas militares.","Excluye:
- 	Alimentos y bebidas proporcionados a los enfermos hospitalizados (06.3.0.0).","","SI","","AYUDACOD_COICOP16"
"11121","11121","COMEDORES (EXCEPTO  ESCOLARES Y UNIVERSITARIOS)","",4,"1112","- 	Servicio, bonificados o no, de comedor suministrado por empresas y oficinas públicas a sus empleados (si son bonificados se suministran a un precio significativamente inferior al de mercado, considerándose la diferencia entre el valor de mercado y el importe pagado como salario en especie). 
- 	Cantinas militares.","Excluye:

- 	Comidas que los docentes de centros de enseñanza realizan en los comedores escolares y universitarios (11.1.2.2).","Bisemanal","SI","","AYUDACOD_COICOP16"
"11122","11122","COMEDORES ESCOLARES Y UNIVERSITARIOS","",4,"1112","- 	Servicio de comedor para alumnos y docentes de escuelas, colegios, universidades y guarderías. Se incluyen tanto los gastos en alimentación como en bebidas.","","Bisemanal; Último Recibo","SI","","AYUDACOD_COICOP16"
"1113","1113","COMIDAS Y BEBIDAS EN OTROS HOGARES","",3,"111","","","","","","AYUDACOD_COICOP16"
"11130","11130","COMIDAS Y BEBIDAS EN OTROS HOGARES","",4,"1113","- 	Gastos en comidas en otras viviendas familiares distintas a la residencia del hogar seleccionado.

El objetivo de este código es recoger el gasto en comidas compradas y realizadas por otro hogar, aunque se consuman en el hogar propio.

Ejemplos:
- 	Una persona mayor paga una cantidad mensual a otra persona para que le traiga a su casa la comida ya preparada.
Una persona paga a un familiar por comer en su casa (en la del familiar).","Excluye:
- 	Pagos a personas no miembros del hogar para que le hagan la compra de alimentación (se anota cada producto en su código; si no se sabe desglosar se anota en el no desglosable correspondiente).
- 	Pagos a escote entre todos los asistentes para comer o cenar en otro hogar (se anota cada producto en su código; si no se sabe desglosar se anota en el no desglosable del grupo 1 y/o 2).
- 	Alimentos y/o bebidas que compra un miembro del hogar y se consumen en otros hogares (p. ej.: compra de una botella de vino o una tarta para llevarla a una cena de cumpleaños celebrada en otro hogar) (se anota en su código correspondiente).","Mensual","SI","","AYUDACOD_COICOP16"
"112","112","SERVICIOS DE ALOJAMIENTO","",2,"11","- 		Servicios de alojamiento en:
¿	Hoteles, moteles, hostales, pensiones y establecimientos que ofrecen ""cama y desayuno"".
¿	Casas rurales, campings (incluye alojamiento en tiendas de campaña, caravanas o bungalós), albergues, refugios de montaña, etc.
¿	Balnearios con fines no terapéuticos.
¿	Transporte público (trenes, barcos, etc.) cuando se paga por separado.
- 	Servicios de alojamiento por motivos de estudios en internados, residencias de estudiantes, colegios mayores y menores, albergues de estudiantes, etc.
- 	Alquiler de otras viviendas distintas de la principal, amuebladas o sin amueblar, cuando el periodo de alquiler sea inferior a 3 meses y el alquiler tenga fines vacacionales: apartamentos y chalés en la playa o en la montaña, en ciudades, en centros vacacionales, de recreo, etc.
- 	Gastos en alquiler de cajas fuertes, tasa turística, propinas a porteros y botones, camas supletorias, cunas, etc.","Excluye:
- 	Los pagos de los hogares que ocupan como residencia principal la habitación de un hotel, pensión, etc. (04.1.1.0).
- 	Servicios de catering (salvo el desayuno u otras comidas comprendidas en el precio de la habitación) cuando se pueden desglosar del coste del alojamiento (11.1.1.3)
- 	Llamadas telefónicas realizadas en los establecimientos hoteleros (08.3.0.1). 
- 	El alojamiento en residencias de ancianos, personas dependientes, etc. (12.4.0.2).
- 	Tratamientos de estética personal, como spas urbanos, talasoterapia, con fines no terapéuticos (12.1.1.3).
- 	Alquiler de equipos y accesorios culturales, como televisores (09.4.2.4).","","SI","","AYUDACOD_COICOP16"
"1120","1120","SERVICIOS DE ALOJAMIENTO","",3,"112","","","","","","AYUDACOD_COICOP16"
"11201","11201","SERVICIOS DE ALOJAMIENTO EN HOTELES, MOTELES Y HOSTALES","",4,"1120","- 	Servicios de alojamiento en:
¿	Hoteles y moteles.
¿	Hostales, pensiones y establecimientos análogos que ofrecen ""cama y desayuno"".
¿	Paradores Nacionales.
¿	Casas rurales siempre que dispongan de servicio de comedor (no solo desayunos).
¿	Balnearios con fines no terapéuticos.
- 	Gastos de alquiler de cajas fuertes, tasa turística, propinas a porteros y botones, camas supletorias, cunas, etc.","Excluye:
- 	Los pagos de los hogares que ocupan como residencia principal una habitación en un hotel, pensión, etc. (04.1.1.0).
- 	El alquiler de chalés, apartamentos, etc. cuando el periodo de alquiler sea inferior a 3 meses y el alquiler tenga fines vacacionales (11.2.0.4).
- 	El alojamiento en albergues, campings, refugios de montaña, etc. (11.2.0.2).
- 	El alojamiento  por motivo de enseñanza (11.2.0.3).
- 	Servicios de catering (salvo el desayuno u otras comidas comprendidas en el precio de la habitación) cuando se pueden desglosar del coste del alojamiento (11.1.1.3).
- 	Llamadas telefónicas realizadas en los establecimientos hoteleros (08.3.0.1).
- 	El alojamiento en residencias de ancianos y personas dependientes (12.4.0.2).
- 	Balnearios con fines terapéuticos (12.4.0.2).
- 	Tratamientos de estética personal, como spas urbanos, talasoterapia con fines no terapéuticos (12.1.1.3).","Trimestral","SI","","AYUDACOD_COICOP16"
